"CAS_Number","Chemical_Name","Chemical_Grade","Chemical_Analysis_Method","Chemical_Purity_Mean_Op","Chemical_Purity_Mean_","Chemical_Purity_Min_Op","Chemical_Purity_Min_","Chemical_Purity_Max_Op","Chemical_Purity_Max_","Species_Scientific_Name","Species_Common_Name","Species_Group","Organism_Lifestage","Organism_Age_Mean_Op","Organism_Age_Mean","Organism_Age_Min_Op","Organism_Age_Min","Organism_Age_Max_Op","Organism_Age_Max","Organism_Age_Units","Exposure_Type","Media_Type","Test_Location","Number_of_Doses","Conc_1_Type_Author","Conc_1_Mean_Op_Author","Conc_1_Mean_Author","Conc_1_Min_Op_Author","Conc_Min_1_Author","Conc_1_Max_Op_Author","Conc_1_Max_Author","Conc_1_Units_Author","Conc_2_Type_Author","Conc_2_Mean_Op_Author","Conc_2_Mean_Author","Conc_2_Min_Op_Author","Conc_Min_2_Author","Conc_2_Max_Op_Author","Conc_2_Max_Author","Conc_2_Units_Author","Conc_3_Type_Author","Conc_3_Mean_Op_Author","Conc_3_Mean_Author","Conc_3_Min_Op_Author","Conc_Min_3_Author","Conc_3_Max_Op_Author","Conc_3_Max_Author","Conc_3_Units_Author","Effect","Effect_Measurement","Endpoint","Observed_Response_Mean_Op","Observed_Response_Mean","Observed_Response_Min_Op","Observed_Response_Min","Observed_Response_Max_Op","Observed_Response_Max","Result_Statistical_Method","Observed_Response_Value","Observed_Response_Units","Response_Site","Observed_Duration_Op_Days","Observed_Duration_Days","Observed_Duration_Min_Op_Days","Observed_Duration_Min_Days","Observed_Duration_Max_Op_Days","Observed_Duration_Max_Days","Observed_Duration_Units_Days","Author","Reference_Number","Title","Source","Publication_Year","","aq_ter"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Not reported","","NR","","NR","","NR","Not reported","Topical, general","No substrate","Lab","NR","Formulation","","0.072","","0.05","","0.095","ug/org","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Mortality","Mortality","LD20","","0.072","","0.05","","0.095",NA,NA,"ug/org","Not reported","","1","","NR","","NR","Day(s)","Santos,A.C.C., P.F. Cristaldo, A.P.A. Araujo, C.R. Melo, A.P.S. Lima, E.D.R. Santana, B.M.S. De Oliveira, J.W.S. Olivei",184478,"Apis mellifera (Insecta: Hymenoptera) in the Target of Neonicotinoids: A One-Way Ticket? Bioinsecticides can be an Alternative","Ecotoxicol. Environ. Saf.163:28-36",2018,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Pesticide analysis grade","Unmeasured",">","98",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Not reported","","NR","","NR","","NR","Not reported","Food","No substrate","Lab","NR/","Active ingredient","","0.2","","NR","","NR","mg/L","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Mortality","Mortality","LD30","","0.2","","NR","","NR",NA,NA,"mg/L","Not reported","","1","","NR","","NR","Day(s)","Delkash-Roudsari,S., A.M. Chicas-Mosier, S.H. Goldansaz, K. Talebi-Jahromi, A. Ashouri, and C.I. Abramson",185088,"Assessment of Lethal and Sublethal Effects of Imidacloprid, Ethion, and Glyphosate on Aversive Conditioning, Motility, and Lifespan in Honey Bees (Apis mellifera L.)","Ecotoxicol. Environ. Saf.204:14 p.",2020,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Not reported","","NR","","NR","","NR","Not reported","Diet, unspecified","No substrate","Lab","NR","Formulation","","0.066","","0.059","","0.073","ug/org","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Mortality","Mortality","LD50","","0.066","","0.059","","0.073",NA,NA,"ug/org","Not reported","","1","","NR","","NR","Day(s)","Santos,A.C.C., P.F. Cristaldo, A.P.A. Araujo, C.R. Melo, A.P.S. Lima, E.D.R. Santana, B.M.S. De Oliveira, J.W.S. Olivei",184478,"Apis mellifera (Insecta: Hymenoptera) in the Target of Neonicotinoids: A One-Way Ticket? Bioinsecticides can be an Alternative","Ecotoxicol. Environ. Saf.163:28-36",2018,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Adult","","NR","","NR","","NR","Not reported","Dermal","No substrate","Lab","6","Active ingredient","","0.0308","","NR","","NR","AI ug/org","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Mortality","Mortality","LD50","","0.0308","","NR","","NR",NA,NA,"AI ug/org","Not reported","","1","","NR","","NR","Day(s)","Bovi,T.S., R. Zaluski, and R.O. Orsi",184185,"Toxicity and Motor Changes in Africanized Honey Bees (Apis mellifera L.) Exposed to Fipronil and Imidacloprid","An. Acad. Bras. Cienc.90(1): 239-245",2018,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","95",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Larva","","1","","NR","","NR","Day(s)","Environmental, unspecified","No substrate","Lab","10","Active ingredient","","1400","","NR","","NR","ng/org","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Reproduction","Sealed brood","LD50","","1400","","NR","","NR",NA,NA,"ng/org","Not reported","~","15","","NR","","NR","Day(s)","Yang,E.C., H.C. Chang, W.Y. Wu, and Y.W. Chen",168911,"Impaired Olfactory Associative Behavior of Honeybee Workers due to Contamination of Imidacloprid in the Larval Stage","PLoS One7(11): 8 p.",2012,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","10",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Adult","","NR","","NR","","NR","Not reported","Diet, unspecified","No substrate","Lab","7","Formulation","","0.109","","0.1","","1.16","ul/org","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Mortality","Mortality","LD50","","0.109","","0.1","","1.16",NA,NA,"ul/org","Not reported","","1","","NR","","NR","Day(s)","Ulziibayar,D., and C. Jung",187214,"Comparison of Acute Toxicity of Different Groups of Pesticides to Honey Bee Workers (Apis mellifera L.)","J. Apic. Res.34(4): 305-313",2019,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","10",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Adult","","NR","","NR","","NR","Not reported","Diet, unspecified","No substrate","Lab","7","Formulation","","0","","0","","0.003","ul/org","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Mortality","Mortality","LD50","","0","","0","","0.003",NA,NA,"ul/org","Not reported","","2","","NR","","NR","Day(s)","Ulziibayar,D., and C. Jung",187214,"Comparison of Acute Toxicity of Different Groups of Pesticides to Honey Bee Workers (Apis mellifera L.)","J. Apic. Res.34(4): 305-313",2019,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Technical grade, technical product, technical formulation","Unmeasured",">=","98",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Adult","","NR","","14","","42","Day(s)","Topical, general","No substrate","Lab","NR","Active ingredient","","50.0","","9.1","","71.0","AI ng/org","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Mortality","Mortality","LD50","","50.0","","9.1","","71.0",NA,NA,"AI ng/org","Not reported","","2","","NR","","NR","Day(s)","Nauen,R., U. Ebbinghaus-Kintscher, and R. Schmuck",62997,"Toxicity and Nicotinic Acetylcholine Receptor Interaction of Imidacloprid and Its Metabolites in Apis mellifera (Hymenoptera: Apidae)","Pest Manag. Sci.57:577-586",2001,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not coded","Not coded","","99.8",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Adult","","NR","","NR","","NR","Not reported","Dermal","Not coded","Lab","NC","Active ingredient","","0.078","","0.0675","","0.0901","AI ug/org","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Mortality","Mortality","LD50","","0.078","","0.0675","","0.0901",NA,NA,"AI ug/org","Not coded","","2","","NR","","NR","Day(s)","U.S.Environmental Protection Agency",184644,"Pesticide Ecotoxicity Database: Bee Studies","Contact: Nicholas Mastrota - Email: mastrota.nicholas@epa.gov:",2020,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Not reported","","NR","","NR","","NR","Not reported","Food","No substrate","Lab","6","Active ingredient","","0.1079","","NR","","NR","AI ug/org","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Mortality","Mortality","LD50","","0.1079","","NR","","NR",NA,NA,"AI ug/org","Not reported","","1","","NR","","NR","Day(s)","Bovi,T.S., R. Zaluski, and R.O. Orsi",184185,"Toxicity and Motor Changes in Africanized Honey Bees (Apis mellifera L.) Exposed to Fipronil and Imidacloprid","An. Acad. Bras. Cienc.90(1): 239-245",2018,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Not reported","","NR","","NR","","NR","Not reported","Food","No substrate","Lab","6","Formulation","","8.6","","7.8","","9.3","ng/org","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Mortality","Mortality","LD50","","8.6","","7.8","","9.3",NA,NA,"ng/org","Not reported","","1","","NR","","NR","Day(s)","Li,Z., M. Li, J. He, X. Zhao, V. Chaimanee, W.F. Huang, H. Nie, Y. Zhao, and S. Su",183451,"Differential Physiological Effects of Neonicotinoid Insecticides on Honey Bees: A Comparison Between Apis mellifera and Apis cerana","Pestic. Biochem. Physiol.140:1-8",2017,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","10",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Adult","","NR","","NR","","NR","Not reported","Spray, unspecified","No substrate","Lab","7","Formulation","","0.82","","0.255","","2.639","ul/org","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Mortality","Mortality","LD50","","0.82","","0.255","","2.639",NA,NA,"ul/org","Not reported","","2","","NR","","NR","Day(s)","Ulziibayar,D., and C. Jung",187214,"Comparison of Acute Toxicity of Different Groups of Pesticides to Honey Bee Workers (Apis mellifera L.)","J. Apic. Res.34(4): 305-313",2019,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","10",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Adult","","NR","","NR","","NR","Not reported","Spray, unspecified","No substrate","Lab","7","Formulation","","1.79","","0.535","","5.984","ul/org","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Mortality","Mortality","LD50","","1.79","","0.535","","5.984",NA,NA,"ul/org","Not reported","","1","","NR","","NR","Day(s)","Ulziibayar,D., and C. Jung",187214,"Comparison of Acute Toxicity of Different Groups of Pesticides to Honey Bee Workers (Apis mellifera L.)","J. Apic. Res.34(4): 305-313",2019,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Analytical grade","Unmeasured","","92.5",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Adult","","NR","","NR","","NR","Not reported","Food","No substrate","Lab","6","Active ingredient","","80.9","","NR","","NR","ng/org","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Mortality","Mortality","LD50","","80.9","","NR","","NR",NA,NA,"ng/org","Not reported","","2","","NR","","NR","Day(s)","De Almeida Rossi,C., T.C. Roat, D.A. Tavares, P. Cintra-Socolowski, and O. Malaspina",168898,"Brain Morphophysiology of Africanized Bee Apis mellifera Exposed to Sublethal Doses of Imidacloprid","Arch. Environ. Contam. Toxicol.65(2): 234-243",2013,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Adult","","20","","NR","","NR","Day(s)","Food","No substrate","Lab","7","Active ingredient","","0.08092","","NR","","NR","AI ug/org","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Mortality","Mortality","LD50","","0.08092","","NR","","NR",NA,NA,"AI ug/org","Not reported","","1","","NR","","NR","Day(s)","Lunardi,J.S., R. Zaluski, and R.O. Orsi",184345,"Evaluation of Motor Changes and Toxicity of Insecticides Fipronil and Imidacloprid in Africanized Honey Bees (Hymenoptera: Apidae)","Sociobiology64(1): 50-56",2017,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Not reported","","NR","","4","","6","Day(s)","Spray, unspecified","No substrate","Lab","'7-8","Active ingredient","","0.19","","NR","","NR","AI ug/org","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Mortality","Mortality","LD50","","0.19","","NR","","NR",NA,NA,"AI ug/org","Not reported","","2","","NR","","NR","Day(s)","Zhu,Y.C., J. Adamczyk, T. Rinderer, J. Yao, R. Danka, R. Luttrell, and J. Gore",180995,"Spray Toxicity and Risk Potential of 42 Commonly Used Formulations of Row Crop Pesticides to Adult Honey Bees (Hymenoptera: Apidae)","J. Econ. Entomol.108(6): 2640-2647",2015,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Not reported","","NR","","4","","6","Day(s)","Spray, unspecified","No substrate","Lab","'7-8","Active ingredient","","1.49","","NR","","NR","AI ug/g bdwt","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Mortality","Mortality","LD50","","1.49","","NR","","NR",NA,NA,"AI ug/g bdwt","Not reported","","2","","NR","","NR","Day(s)","Zhu,Y.C., J. Adamczyk, T. Rinderer, J. Yao, R. Danka, R. Luttrell, and J. Gore",180995,"Spray Toxicity and Risk Potential of 42 Commonly Used Formulations of Row Crop Pesticides to Adult Honey Bees (Hymenoptera: Apidae)","J. Econ. Entomol.108(6): 2640-2647",2015,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Pestanal grade","Unmeasured","","99.9",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Adult","","NR","","NR","","NR","Not reported","Dermal","No substrate","Lab",">=6","Active ingredient","","0.0671","","0.0438","","0.1018","ug/org","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Mortality","Mortality","LD50","","0.0671","","0.0438","","0.1018",NA,NA,"ug/org","Not reported","","2","","NR","","NR","Day(s)","Thompson,H.M., S.L. Fryday, S. Harkin, and S. Milner",169012,"Potential Impacts of Synergism in Honeybees (Apis mellifera) of Exposure to Neonicotinoids and Sprayed Fungicides in Crops","Apidologie45:545-553",2014,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Technical grade, technical product, technical formulation","Unmeasured",">=","98",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Adult","","NR","","14","","42","Day(s)","Food","No substrate","Lab","NR","Active ingredient",">","81","","NR","","NR","AI ng/org","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Mortality","Mortality","LD50",">","81","","NR","","NR",NA,NA,"AI ng/org","Not reported","","2","","NR","","NR","Day(s)","Nauen,R., U. Ebbinghaus-Kintscher, and R. Schmuck",62997,"Toxicity and Nicotinic Acetylcholine Receptor Interaction of Imidacloprid and Its Metabolites in Apis mellifera (Hymenoptera: Apidae)","Pest Manag. Sci.57:577-586",2001,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Analytical grade","Unmeasured","","99.9",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Adult","","NR","","NR","","NR","Not reported","Topical, general","Filter paper","Lab","'6-8","Active ingredient","","0.53","","0.07","","7.75","ng/ul","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Mortality","Mortality","LD50","","0.53","","0.07","","7.75",NA,NA,"ng/ul","Not reported","","2","","NR","","NR","Day(s)","Chen,X.D., T.A. Gill, K.S. Pelz-Stelinski, and L.L. Stelinski",175348,"Risk Assessment of Various Insecticides Used for Management of Asian Citrus Psyllid, Diaphorina citri in Florida Citrus, Against Honey Bee, Apis mellifera","Ecotoxicology26(3): 351-359",2017,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Technical grade, technical product, technical formulation","Unmeasured",">","99",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Not reported","","NR","","NR","","NR","Not reported","Topical, general","No substrate","Lab","'6-8","Active ingredient","","0.0179","","0.0092","","0.0315","AI ug/org","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Mortality","Mortality","LD50","","0.0179","","0.0092","","0.0315",NA,NA,"AI ug/org","Not reported","","1","","NR","","NR","Day(s)","Iwasa,T., N. Motoyama, J.T. Ambrose, and R.M. Roe",95986,"Mechanism for the Differential Toxicity of Neonicotinoid Insecticides in the Honey Bee, Apis mellifera","Crop Prot.23(5): 371-378",2004,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Not reported","","NR","","NR","","NR","Not reported","Diet, unspecified","No substrate","Lab","'5-7","Active ingredient","","0.063","","0.047","","0.076","AI ng/org","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Mortality","Mortality","LD50","","0.063","","0.047","","0.076",NA,NA,"AI ng/org","Not reported","","1.2083","","NR","","NR","Day(s)","Tome,H.V.V., G.S. Ramos, M.F. Araujo, W.C. Santana, G.R. Santos, R.N.C. Guedes, C.D. Maciel, P.L. Newland, and E.E. Oli",177575,"Agrochemical Synergism Imposes Higher Risk to Neotropical Bees than to Honeybees","R. Soc. Open Sci.4:11 p.",2017,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Larva","","2","","NR","","NR","Instar","Topical, general","No substrate","Lab","9","Formulation","","71.5","","NR","","NR","ng/org","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Mortality","Mortality","LD50","","71.5","","NR","","NR",NA,NA,"ng/org","Not reported","","1","","NR","","NR","Day(s)","Wu,M.C., Y.W. Chang, K.H. Lu, and E.C. Yang",184436,"Gene Expression Changes in Honey Bees Induced by Sublethal Imidacloprid Exposure During the Larval Stage","Insect Biochem. Mol. Biol.88:12-20",2017,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Adult","","20","","NR","","NR","Day(s)","Dermal","No substrate","Lab","7","Active ingredient","","0.0626","","NR","","NR","AI ug/org","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Mortality","Mortality","LD50","","0.0626","","NR","","NR",NA,NA,"AI ug/org","Not reported","","1","","NR","","NR","Day(s)","Lunardi,J.S., R. Zaluski, and R.O. Orsi",184345,"Evaluation of Motor Changes and Toxicity of Insecticides Fipronil and Imidacloprid in Africanized Honey Bees (Hymenoptera: Apidae)","Sociobiology64(1): 50-56",2017,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not coded","Not coded","","99.8",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Adult","","NR","","NR","","NR","Not reported","Food","Not coded","Lab","NC","Active ingredient","","0.0039","","0.0027","","0.0054","AI ug/org","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Mortality","Mortality","LD50","","0.0039","","0.0027","","0.0054",NA,NA,"AI ug/org","Not coded","","2","","NR","","NR","Day(s)","U.S.Environmental Protection Agency",184644,"Pesticide Ecotoxicity Database: Bee Studies","Contact: Nicholas Mastrota - Email: mastrota.nicholas@epa.gov:",2020,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Pesticide analysis grade","Unmeasured",">","98",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Not reported","","NR","","NR","","NR","Not reported","Food","No substrate","Lab","NR/","Active ingredient","","0.4","","NR","","NR","mg/L","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Mortality","Mortality","LD50","","0.4","","NR","","NR",NA,NA,"mg/L","Not reported","","1","","NR","","NR","Day(s)","Delkash-Roudsari,S., A.M. Chicas-Mosier, S.H. Goldansaz, K. Talebi-Jahromi, A. Ashouri, and C.I. Abramson",185088,"Assessment of Lethal and Sublethal Effects of Imidacloprid, Ethion, and Glyphosate on Aversive Conditioning, Motility, and Lifespan in Honey Bees (Apis mellifera L.)","Ecotoxicol. Environ. Saf.204:14 p.",2020,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Pestanal grade","Unmeasured","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Not reported","","6","","NR","","NR","Month(s)","Food","No substrate","Lab","9","Active ingredient","","29.9","","NR","","NR","pg/org","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Mortality","Mortality","LD50","","29.9","","NR","","NR",NA,NA,"pg/org","Not reported","","27","","NR","","NR","Day(s)","Baines,D., E. Wilton, A. Pawluk, M. De Gorter, and N. Chomistek",183552,"Neonicotinoids Act Like Endocrine Disrupting Chemicals in Newly-Emerged Bees and Winter Bees","Sci. Rep.7:18",2017,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Pestanal grade","Unmeasured","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Not reported","","6","","NR","","NR","Month(s)","Food","No substrate","Lab","9","Active ingredient","","1.4","","NR","","NR","ug/org","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Mortality","Mortality","LD50","","1.4","","NR","","NR",NA,NA,"ug/org","Not reported","","27","","NR","","NR","Day(s)","Baines,D., E. Wilton, A. Pawluk, M. De Gorter, and N. Chomistek",183552,"Neonicotinoids Act Like Endocrine Disrupting Chemicals in Newly-Emerged Bees and Winter Bees","Sci. Rep.7:18",2017,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","17.4",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Adult","","NR","","NR","","NR","Not reported","Topical, general","No substrate","Lab",">=7","Formulation","","0.15","","0.05","","0.32","ug/org","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Mortality","Mortality","LD50","","0.15","","0.05","","0.32",NA,NA,"ug/org","Not reported","","2","","NR","","NR","Day(s)","Biddinger,D.J., J.L. Robertson, C. Mullin, J. Frazier, S.A. Ashcraft, E.G. Rajotte, N.K. Joshi, and M. Vaughn",168903,"Comparative Toxicities and Synergism of Apple Orchard Pesticides to Apis mellifera (L.) and Osmia cornifrons (Radoszkowski)","PLoS One8(9): 6 p.",2013,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Adult",">","20","","NR","","NR","Day(s)","Food","No substrate","Lab","6","Formulation","","0.10","","NR","","NR","ug/org","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Mortality","Mortality","LD50","","0.10","","NR","","NR",NA,NA,"ug/org","Not reported","<=",".0833","","NR","","NR","Day(s)","Carrillo,M.P., T. De Souza Bovi, A.F. Negrao, and R. De Oliveira Orsi",168899,"Influence of Agrochemicals Fipronil and Imidacloprid on the Learning Behavior of Apis mellifera L. Honeybees.","Acta Sci. Anim. Sci.35(4): 431-434",2013,NA,"Terrestrial"
